X,Y,ObjectId,ogcfid,title,description,url_1,create_date,last_date,numeric_1,date_1,date_2,list_1,datum_exportu,GlobalID
1846776.9717,6303974.9058,243,8078,Rudolf Pospíšil,"	ředitel okresní péče o mládež pro Velké Brno	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=2528,,,,1895/09/01 00:00:00+00,1946/01/25 00:00:00+00,61,2023/08/17 00:00:00+00,{A74B0814-BA7F-41C5-8745-F14938E42338}
1847357.6253,6304059.9538,244,8079,Josef Martinec,"	10. opat augustiniánského kláštera sv. Tomáše na Starém Brně, politický vězeň	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=13607,,,,1925/08/04 00:00:00+00,1995/12/12 00:00:00+00,52,2023/08/17 00:00:00+00,{79B367AD-389D-4128-B64F-1B61FB3A1E4D}
1846817.6923,6304002.3356,245,8080,František Michálek,"varhanní virtuos, profesor varhanní hry	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=2514,,2023/03/24 00:00:00+00,,1895/03/10 00:00:00+00,1951/12/18 00:00:00+00,63,2023/08/17 00:00:00+00,{9A5686C5-6961-4E94-BD05-685960681D73}
1847091.1487,6303623.0768,246,8081,Jiří Gaisler,"	přední český zoolog, pedagog	",http://encyklopedie.brna.cz/home-mmb/?acc=person&current=31336,,,,1934/07/03 00:00:00+00,2014/07/17 00:00:00+00,64,2023/08/17 00:00:00+00,{1DC29BA0-A0B0-466E-B62C-3A3AB247E682}
1846783.9069,6304059.0343,247,8082,Ludvík Havlásek,"	profesor gynekologie a porodnictví	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=96,,,,1901/07/13 00:00:00+00,1964/01/19 00:00:00+00,64,2023/08/17 00:00:00+00,{F398D796-F6A3-4C4E-9895-D9D787653037}
1847123.1085,6303862.7357,248,8083,Pavel Trost,"	jazykovědec, literární vědec, VŠ pedagog	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=31304,,,,1907/10/03 00:00:00+00,1987/01/06 00:00:00+00,64,2023/08/17 00:00:00+00,{450DD29E-B145-4AC3-9961-D33A18D4EF4C}
1847209.459,6303884.4613,249,8085,Jan Zavadil,"	prof VUT, hydrolog	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=2308,,,,1887/08/06 00:00:00+00,1966/04/06 00:00:00+00,64,2023/08/17 00:00:00+00,{8D2B5FE4-1103-4A16-BB7D-2C32B6630C19}
1847089.0447,6304185.9183,250,8086,Karel Ludikovský,"	archeolog, fotograf	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=7810,,,,1923/10/27 00:00:00+00,1979/06/03 00:00:00+00,64,2023/08/17 00:00:00+00,{A83711F5-04C2-4F18-9F14-BCF4DC412CB2}
1847429.2705,6303966.1712,251,8087,Antonín Smrček,"	profesor vodního stavitelství na brněnské české technice	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=2198,,,,1859/12/11 00:00:00+00,1951/02/17 00:00:00+00,64,2023/08/17 00:00:00+00,{DE9B84AC-7A83-438E-8FDA-3CA6A4B5808F}
1847050.3055,6303963.9237,252,8088,Jiří Sejbal,"	numismatik, ředitel MZM	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=10123,,,,1929/10/19 00:00:00+00,2004/08/18 00:00:00+00,64,2023/08/17 00:00:00+00,{F21E79DF-D571-45E1-B5A9-B46E58401B1F}
1847013.5478,6304065.0959,253,8089,Hugo Černý,"	profesor veterinární anatomie	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=31174,,,,1941/03/03 00:00:00+00,2008/03/06 00:00:00+00,64,2023/08/17 00:00:00+00,{06C8C634-79CA-4D3F-82F6-3A24071E3BA9}
1847018.1676,6304006.405,254,8090,Jan Janák,"	historik, archivář, VŠ pedagog	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=31171,,,,1932/06/28 00:00:00+00,2008/08/14 00:00:00+00,64,2023/08/17 00:00:00+00,{B248161E-BD07-42F8-ACB3-609D1AFC0D67}
1846983.7253,6304027.6031,255,8091,Leopold Přecechtěl,"	ruský legionář	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=13535,,,,1891/11/10 00:00:00+00,,66,2023/08/17 00:00:00+00,{9F96D1E8-7216-4A12-907A-0029EB51BF10}
1846820.8315,6304035.844,256,8092,Ladislav Seifert,"	profesor geometrie na brněnské přírodovědecké fakultě	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=2530,,,,1883/04/19 00:00:00+00,1956/02/06 00:00:00+00,64,2023/08/17 00:00:00+00,{75B57415-CDF5-4950-837B-0F784AC03207}
1847478.6629,6303246.8314,257,8093,Oleg Sus,"	estetik, filozof, literární kritik	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=14054,,,,1924/09/09 00:00:00+00,1982/11/22 00:00:00+00,64,2023/08/17 00:00:00+00,{ECBF6EFB-DC3D-4802-8EA6-CB96D84C30C2}
1847566.5051,6303839.0692,258,8094,Zdeněk Hájek,"	historik, ruský legionář	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=6530,,,,1894/03/18 00:00:00+00,1958/01/02 00:00:00+00,64,2023/08/17 00:00:00+00,{4DE1929E-DCA8-4B19-B292-DCAA8AB9276A}
1847121.6279,6303954.9337,259,8095,Pavel Beutl,"	lékař chorob kožních a venerických, prezident České lékařské komory za 2. sv.v	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=5061,,,,1890/10/20 00:00:00+00,1969/11/09 00:00:00+00,64,2023/08/17 00:00:00+00,{9A08ED92-01A9-4B30-8B0C-78B060CE38F8}
1847543.5177,6303677.5255,260,8096,Vladimír Kyas,"	filolog, bohemista	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=12994,,,,1917/02/27 00:00:00+00,1990/05/24 00:00:00+00,64,2023/08/17 00:00:00+00,{D3B0DA02-1B34-4A7E-A00C-7E104B265A5E}
1847216.1604,6303809.4606,261,8097,Roman Mrázek,"	filolog, překladatel, rusista	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=14941,,,,1921/11/21 00:00:00+00,1989/11/17 00:00:00+00,64,2023/08/17 00:00:00+00,{C5C0F5AE-0BD3-4E9E-9046-A679DE4EE978}
1847216.0714,6303909.4731,262,8098,Josef Černocký,"	varhaní virtuos, prof. JAMU a konzervatoře	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=20198,,,,1915/04/11 00:00:00+00,1970/07/01 00:00:00+00,63,2023/08/17 00:00:00+00,{364DC3F5-62BC-4DED-846D-3FFCC7368EEE}
1847003.9298,6304003.902,263,8099,Miloslav Ištván,"hudební skladatel, pedagog JAMU	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=5194,,2023/03/24 00:00:00+00,,1928/09/02 00:00:00+00,1990/01/26 00:00:00+00,63,2023/08/17 00:00:00+00,{0E96381F-62DC-40A2-BD82-E9AC4730B5D7}
1847242.8326,6303817.0883,264,8100,Josef Hrubý,"	pediatr, zakladatel dětské soc. a zdravotní péče na Slovácku, odboj	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=31831,,,,1866/03/11 00:00:00+00,1965/01/22 00:00:00+00,64,2023/08/17 00:00:00+00,{E577E41E-6D7E-431F-BA7A-BE536D68CC71}
1847408.899,6303655.0513,265,8101,Božena Komárková,"	filozofka, teoložka, účastnice protinacistického odboje, politická vězeňkyně	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=12327,,,,1903/01/28 00:00:00+00,1997/01/27 00:00:00+00,61,2023/08/17 00:00:00+00,{72E7DC5E-FCD9-4943-8F89-054D37F50FF7}
1847499.8248,6303756.8327,266,8102,Miloš Zlámal,"	matematik	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=14237,,,,1924/12/30 00:00:00+00,1997/06/22 00:00:00+00,64,2023/08/17 00:00:00+00,{FB24F9FA-6D8B-4AC9-A224-2B7BF416E437}
1846816.7906,6303991.677,267,8103,Jan Zavřel,"	zoolog a entomolog, děkan Přírodovědecké fakulty	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=2553,,,,1879/05/05 00:00:00+00,1946/06/03 00:00:00+00,64,2023/08/17 00:00:00+00,{DCD0C18B-F146-4A35-A8F3-82F718315A6F}
1847559.6033,6303795.9418,268,8104,Rostislav Košťál,"	fyzik, zakladatel československé a mezinárodní fyzikální olympiády	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=31773,,,,1905/12/28 00:00:00+00,1980/02/06 00:00:00+00,64,2023/08/17 00:00:00+00,{2F8AD23A-B9B2-4722-82F3-21A2B87941FE}
1847569.867,6303706.0951,269,8105,Antonín Friedl,"	atletika, trenér	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=1804,,,,1913/08/14 00:00:00+00,1974/03/17 00:00:00+00,62,2023/08/17 00:00:00+00,{29E4D1B8-B160-4536-A1AF-347A381FA248}
1847535.614,6303724.6705,270,8106,Antonín Drhlík,"	Vrchní magistrátní rada, vězněn na Špilberku a Pod kaštany	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=31787,,2018/11/12 00:00:00+00,,1892/08/29 00:00:00+00,1983/11/29 00:00:00+00,61,2023/08/17 00:00:00+00,{43AE6F9C-8EF1-4697-8803-BD95BE038307}
1847561.518,6303868.8482,271,8107,Richard Šňupárek,"	druhý vrchní magistrátní ředitel	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=2043,,,,1880/12/19 00:00:00+00,1967/10/22 00:00:00+00,61,2023/08/17 00:00:00+00,{24879D8B-66D9-4A26-BE03-4A3F2DB188E0}
1847011.6109,6303778.6091,272,8109,Václav Smolař,"	profesor na Vysoké škole technické Dra E. Beneše v Brně	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=21855,,,,1903/10/20 00:00:00+00,1993/04/27 00:00:00+00,64,2023/08/17 00:00:00+00,{81DDB885-A83A-421E-BCA3-DE316294E591}
1846838.0415,6304066.2026,273,8110,Karel Vetterl,"	hudební teoretik, etnografi, pracovník Českého rozhlasu	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=1855,,,,1898/06/30 00:00:00+00,1979/11/25 00:00:00+00,64,2023/08/17 00:00:00+00,{7C29246F-CD8F-42A7-90A6-A15D3381A334}
1847539.8664,6303866.124,274,8111,Karel Popek,"	neurolog, zakladatel dětské psychiatrie	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=11825,,,,1899/07/02 00:00:00+00,1971/02/14 00:00:00+00,64,2023/08/17 00:00:00+00,{D9FD610F-5A7D-4E8A-9893-4C52AD50D25B}
1846818.2489,6304007.5798,275,8112,Václav Neumann,"	patolog, bakteriolog, rektor MU	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=2518,,,,1884/02/24 00:00:00+00,1956/03/31 00:00:00+00,64,2023/08/17 00:00:00+00,{F5D03775-CB99-4B7D-BEA3-26634D010B97}
1846816.8352,6303997.0914,276,8113,Vladimír Úlehla,"	etnograf	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=414,,,,1888/07/17 00:00:00+00,1946/07/03 00:00:00+00,64,2023/08/17 00:00:00+00,{276ED682-CDE3-472E-954F-8B49412131DD}
1847238.3798,6303860.1988,277,8114,Karel Horký,"skladatel, pedagog	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=2491,,2023/03/24 00:00:00+00,,1909/09/04 00:00:00+00,1988/11/27 00:00:00+00,63,2023/08/17 00:00:00+00,{6CDFA1A6-8116-4D4A-A198-10488C24CAAC}
1847520.0181,6303858.8878,278,8115,Bohumil Babánek,"	architekt, profesor na České vysoké škole technické v Brně	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=3130,,2020/07/29 00:00:00+00,,1896/06/21 00:00:00+00,1963/05/15 00:00:00+00,51,2023/08/17 00:00:00+00,{A2423D04-2AD1-4E9A-BF10-BF5E518D2044}
1846783.2612,6304053.4496,279,8116,Vladimír Novák,"	zakladatel české traumatologie	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=2520,,,,1891/10/17 00:00:00+00,1965/06/08 00:00:00+00,64,2023/08/17 00:00:00+00,{B83E1481-F876-4499-B492-4708806E60E6}
1847389.1175,6304000.5478,280,8117,František Novotný,"	profesor, vědec	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=2521,,,,1881/08/29 00:00:00+00,1964/09/21 00:00:00+00,64,2023/08/17 00:00:00+00,{C4B63BD8-163E-4DB6-B0B4-7FBF93232DAA}
1847393.5369,6303972.0283,281,8118,Josef Hrabák,"	literární vědec,vedoucí brněnské pobočky Ústavu české a světové literatury ČSAV	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=4119,,,,1912/12/03 00:00:00+00,1987/08/06 00:00:00+00,64,2023/08/17 00:00:00+00,{61EEB574-6B13-4748-B0CE-C3196759113C}
1846778.4522,6303990.9959,282,8119,Karel Koutský,"	profesor matematiky	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=2502,,,,1897/10/21 00:00:00+00,1964/07/02 00:00:00+00,64,2023/08/17 00:00:00+00,{12DFC1ED-BFD6-49F1-8D06-1628DB4B4801}
1846793.9701,6304091.7427,283,8120,Arnošt Bláha,"	sociolog, spolutvůrce brněnské sociologické školy	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=5727,,,,1879/07/28 00:00:00+00,1960/04/25 00:00:00+00,64,2023/08/17 00:00:00+00,{844FE567-2084-4B41-98E4-333DD0105740}
1846812.4603,6304090.3806,284,8121,Ferdinand Lederer,"	pedagog, konstruktér	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=14675,,2020/07/29 00:00:00+00,,1906/12/12 00:00:00+00,1990/04/24 00:00:00+00,51,2023/08/17 00:00:00+00,{F7E77ED1-1457-4D48-9ED6-1A14C35E9A41}
1846941.5241,6304100.3072,285,8122,Bohumír Štědroň,"	muzikolog	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=6909,,,,1905/10/30 00:00:00+00,1982/11/24 00:00:00+00,64,2023/08/17 00:00:00+00,{F7E5C452-F463-444E-AF93-C3919B60AFEC}
1847090.3806,6303997.2106,286,8123,Josef Blatný,"hudební skladatel	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=5803,,2023/03/24 00:00:00+00,,1891/03/19 00:00:00+00,1980/07/18 00:00:00+00,63,2023/08/17 00:00:00+00,{24E6C839-0BF2-47A1-A58F-0CFA54D7B561}
1847073.9498,6303988.9357,287,8124,Pavel Váša,"	bohemista, redaktor Lidových novin, pedagog	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=31326,,,,1874/01/23 00:00:00+00,1954/03/20 00:00:00+00,64,2023/08/17 00:00:00+00,{1266C7F3-C387-4A40-B4F9-F7C749A8453B}
1847106.6332,6303860.0285,288,8125,František Houšť,"	elektrotechnik a vynálezce	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=12231,,,,1895/11/25 00:00:00+00,1977/04/09 00:00:00+00,64,2023/08/17 00:00:00+00,{68AD5BD8-20BC-4DCA-987A-B1B2E8575324}
1846907.5383,6304062.014,289,8126,Lubor Lacina,"	architekt	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=14053,,2023/03/08 00:00:00+00,,1920/07/23 00:00:00+00,1998/02/13 00:00:00+00,51,2023/08/17 00:00:00+00,{B49C5A67-B43A-4EA0-89BD-6DD144948B7F}
1847109.7947,6303873.1218,290,8127,Alois Zamazal,"	malíř, sochař	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=31306,,,,1902/06/19 00:00:00+00,1979/09/09 00:00:00+00,63,2023/08/17 00:00:00+00,{B94B1DEE-D719-4CDF-9321-57C7345AF88F}
1847384.9542,6303928.6448,291,8128,František Lepařík,"	salesián, zakladatel brněnské oratoře	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=31662,,,,1907/08/31 00:00:00+00,1987/01/11 00:00:00+00,52,2023/08/17 00:00:00+00,{9519E596-8EE7-45A4-8B1E-876F5003A84C}
1846974.5304,6304052.2066,292,8129,Josef Dobiáš,"	plukovník, lékař, ruský legionář, účastník odboje	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=5977,,,,1892/11/03 00:00:00+00,1961/10/09 00:00:00+00,66,2023/08/17 00:00:00+00,{0849FB0E-F1EF-452D-B9C4-A620246969C2}
1846919.3159,6304042.3652,293,8130,Miloslav Pelíšek,"	profesor deskriptivní geometrie	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=14436,,,,1855/11/19 00:00:00+00,1940/11/06 00:00:00+00,64,2023/08/17 00:00:00+00,{D635933C-A1FE-4A6F-B333-B60BC40883F5}
1847465.6163,6303604.0079,294,8131,Robert Konečný,"	průkopník psychoterapie, filozof a spisovatel	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=11981,,,,1906/04/23 00:00:00+00,1981/10/15 00:00:00+00,64,2023/08/17 00:00:00+00,{D05FA74D-8667-4128-9EAB-C8A4F4436838}
1847367.9446,6303859.7391,295,8132,Jaroslav Horáček,"	zakladatel dětského dermatologického oddělení ve Fakultní dětské nemocnici v Brně	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=3962,,,,1914/03/17 00:00:00+00,1991/05/04 00:00:00+00,64,2023/08/17 00:00:00+00,{AAA0BAAC-4B04-4F98-AE2D-67732508439C}
1847034.6095,6304020.6903,296,8133,Bedřich Macků,"	bývalý starosta města Brna	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=2096,,,,1879/03/08 00:00:00+00,1929/08/14 00:00:00+00,61,2023/08/17 00:00:00+00,{48FDDFFC-D596-4DCA-BE73-AFEBCBC2CC87}
1847380.0895,6303861.595,297,8134,František Vavřín,"	prorektor VUT, proděkan FAST VUT v Brně	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=29950,,,,1915/02/16 00:00:00+00,1991/03/14 00:00:00+00,64,2023/08/17 00:00:00+00,{CEBC171A-8494-4BE0-AD75-BA61B5AE780D}
1846999.6663,6304054.0455,298,8135,Vlastimil Chrást,"	sloužl u RAF za 2. sv.v.	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=31177,,,,1907/12/09 00:00:00+00,1981/08/08 00:00:00+00,66,2023/08/17 00:00:00+00,{906841A4-6B3D-4233-8B31-B8F84D6A3700}
1847465.2935,6303919.2803,299,8136,Alois Zlatník,"	botanik, dendrolog, vysokoškolský pedagog	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=31596,,,,1902/11/09 00:00:00+00,1979/06/30 00:00:00+00,64,2023/08/17 00:00:00+00,{4B40984F-CDEF-42AB-8704-259CB29DB04A}
1847349.332,6303696.4414,300,8137,Jaroslav Mandát,"	rusista, romanista, vysokoškolský pedagog	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=23085,,,,1924/04/10 00:00:00+00,1986/03/27 00:00:00+00,64,2023/08/17 00:00:00+00,{7F15DE40-4896-4CF2-BB66-196F3856015C}
1847565.8372,6303666.3225,301,8138,František Šelepa,"	učitel, novinář	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=2414,,,,1887/02/15 00:00:00+00,1945/03/08 00:00:00+00,64,2023/08/17 00:00:00+00,{449E28E6-0466-402C-8D95-14673792A215}
1847034.2087,6303735.4139,302,8139,Miloš Vrtěl,"	veterinář, pedagog na VŠV v Brně	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=31451,,,,1926/03/08 00:00:00+00,1985/11/13 00:00:00+00,64,2023/08/17 00:00:00+00,{A3B31CF6-698A-4D65-AC95-C6DB71F3CE8F}
1847317.5168,6303811.8783,303,8140,Otakar Oplatek,"	brněnský architekt	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=15228,,2020/07/29 00:00:00+00,,1907/03/20 00:00:00+00,1985/06/02 00:00:00+00,51,2023/08/17 00:00:00+00,{7C3D25EB-11D6-4C55-B891-D29DACECE0D5}
1847475.8354,6303855.176,304,8141,Karel Skoupý,XII. brněnský biskup,http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=5222,,2021/03/17 00:00:00+00,,1886/12/30 00:00:00+00,1972/02/22 00:00:00+00,52,2023/08/17 00:00:00+00,{DC36E5F5-9D3C-4EA8-A519-8843F15286CF}
1847487.8691,6303851.5324,305,8142,Oldřich Placar,"	skladatel, dirigent, varhaník, hudební pedagog	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=31801,,,,1921/09/16 00:00:00+00,1999/01/29 00:00:00+00,63,2023/08/17 00:00:00+00,{AE4D1E35-0088-42C4-AC66-5EEDEC73F053}
1847339.6583,6303964.7069,306,8143,Arnošt Texl,"	farmakolog, docent katedry farmakologie	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=31721,,,,1926/12/11 00:00:00+00,1978/07/22 00:00:00+00,64,2023/08/17 00:00:00+00,{737D8F28-6708-4911-B42D-8976F554E5E1}
1847308.1215,6303869.6143,307,8144,Ludvík Frank,"	vedoucí katedry matematiky na VUT, zakladatel katedry matematiky na VUT	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=31759,,,,1910/08/19 00:00:00+00,1975/04/12 00:00:00+00,64,2023/08/17 00:00:00+00,{CE71BCAB-6B44-49E0-BDC3-D1EBC2C475A1}
1847318.7525,6303926.21,308,8145,Alois Šajtar,"	architekt	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=31719,,2023/03/08 00:00:00+00,,1904/02/02 00:00:00+00,1974/02/12 00:00:00+00,51,2023/08/17 00:00:00+00,{0121CBC9-5337-4765-A83C-B5447AFE5DC0}
1847506.1589,6303176.8587,309,8146,"Jan, Vanýsek","	Oftalmolog	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=3173,,,,1910/08/05 00:00:00+00,1995/09/14 00:00:00+00,56,2023/08/17 00:00:00+00,{2C756A47-BB3B-4748-AC2B-4B3DEE886762}
1847310.5371,6303674.7333,310,8147,Metoděj Zemek,"duchovní, historik, archivář	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=31781,,2021/03/17 00:00:00+00,,1915/01/15 00:00:00+00,1996/10/18 00:00:00+00,53,2023/08/17 00:00:00+00,{167823B8-3754-493B-BC0A-0D19C5F38FC3}
1847259.4192,6303733.0132,311,8148,Zdeněk Brunecký,"	pediatr, genetik, univerzitní profesor	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=30950,,,,1915/02/03 00:00:00+00,1985/04/03 00:00:00+00,64,2023/08/17 00:00:00+00,{F1EC77D5-554E-4D72-A85F-BEA25C7E63B0}
1847076.3766,6304137.647,312,8149,Jiří Hájek,"	literární historik a kritik, editor, redaktor, scénárista	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=15915,,,,1932/02/12 00:00:00+00,1998/08/06 00:00:00+00,64,2023/08/17 00:00:00+00,{3A37E884-18BC-4690-87E3-DB57C011051D}
1847287.9504,6303896.4309,313,8150,Jaroslav Marcha,"spisovatel, ekonom	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=2038,,2023/03/24 00:00:00+00,,1909/12/17 00:00:00+00,1972/01/17 00:00:00+00,63,2023/08/17 00:00:00+00,{403CDA28-DC7E-450A-8693-127E8FB3CF06}
1847235.2629,6303862.1738,314,8151,Miloslav Kramoliš,"	urbanista	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=2024,,2020/07/29 00:00:00+00,,1925/05/04 00:00:00+00,1988/12/25 00:00:00+00,51,2023/08/17 00:00:00+00,{77151889-B9DE-47BE-A6A8-A56CD3305981}
1847228.6839,6303880.375,315,8152,Jiří Kroha,"	architekt	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=2055,,2020/07/29 00:00:00+00,,1893/06/05 00:00:00+00,1974/06/07 00:00:00+00,51,2023/08/17 00:00:00+00,{718B3692-7309-41D9-A466-E451E00E5076}
1847230.8435,6303887.0323,316,8153,Oskar Linhart,"herec	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=2509,,2023/03/24 00:00:00+00,,1904/10/19 00:00:00+00,1987/06/11 00:00:00+00,63,2023/08/17 00:00:00+00,{622786CD-30AC-4694-BA12-D3E981B27653}
1847250.9589,6303895.6987,317,8154,Miloš Wasserbauer,"režisér brněnské opery	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=2552,,2023/03/24 00:00:00+00,,1907/06/14 00:00:00+00,1970/08/17 00:00:00+00,63,2023/08/17 00:00:00+00,{6EABA13C-36C2-4014-8B68-1237D14A442F}
1847250.9589,6303895.6987,318,8155,Věra Strelcová-Wasserbauerová,"operní pěvkyně	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=16157,,2020/08/28 00:00:00+00,,1906/02/11 00:00:00+00,1981/07/17 00:00:00+00,63,2023/08/17 00:00:00+00,{95589672-2C3C-4C0A-B4DA-3675090B3DCF}
1847232.4354,6303864.881,319,8156,Zdeněk Blažek,"hudební skladatel	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=2442,,2023/03/24 00:00:00+00,,1905/05/24 00:00:00+00,1988/06/19 00:00:00+00,63,2023/08/17 00:00:00+00,{35C26AE5-FCBC-4CE5-8356-A89C6159C6CF}
1847265.8869,6303870.4316,320,8157,Rudolf Dostál,"	botanik	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=3380,,,,1885/01/27 00:00:00+00,1973/08/19 00:00:00+00,64,2023/08/17 00:00:00+00,{949E5CF9-A06C-46D7-B6F0-5760229812BB}
1847264.4508,6303867.2136,321,8158,Čestmír Jeřábek,"spisovatel, dramatik	",http://encyklopedie.brna.cz/home-mmb/?acc=profil_osobnosti&load=534,,2023/03/24 00:00:00+00,,1893/08/18 00:00:00+00,1981/10/22 00:00:00+00,63,2023/08/17 00:00:00+00,{20124B94-A6D5-4D61-9625-1520602BA3D1}
